Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
LOC100130417	Inf	Inf	1
MIR200A	Inf	Inf	1
MIR429	Inf	Inf	1
TAS1R3	Inf	Inf	1
TMEM88B	Inf	Inf	1
NPPA-AS1	Inf	Inf	1
HNRNPCL1	Inf	Inf	1
LOC440563	Inf	Inf	1
PRAMEF13	Inf	Inf	1
PLEKHM2	Inf	Inf	1
LOC284632	Inf	Inf	1
LOC646471	Inf	Inf	1
FAM46B	Inf	Inf	1
NKAIN1	Inf	Inf	1
TFAP2E	Inf	Inf	1
AK304759	Inf	Inf	1
LOC100130557	Inf	Inf	1
DL489965	Inf	Inf	1
BTBD19	Inf	Inf	1
PTCH2	Inf	Inf	1
LOC400752	Inf	Inf	1
RPS15AP10	Inf	Inf	1
C1orf190	Inf	Inf	1
SKINTL	Inf	Inf	1
DMRTA2	Inf	Inf	1
HSD52	Inf	Inf	1
ALG6	Inf	Inf	1
AK298300	Inf	Inf	1
MIR186	Inf	Inf	1
IFI44L	Inf	Inf	1
CLCA3P	Inf	Inf	1
HSP90B3P	Inf	Inf	1
RNPC3	Inf	Inf	1
LOC648740	Inf	Inf	1
PRMT6	Inf	Inf	1
FAM102B	Inf	Inf	1
GPSM2	Inf	Inf	1
MIR197	Inf	Inf	1
NBPF7	Inf	Inf	1
SRGAP2P2	Inf	Inf	1
GNRHR2	Inf	Inf	1
KIAA1245	Inf	Inf	1
AK311108	Inf	Inf	1
PPIAL4F	Inf	Inf	1
DQ577785	Inf	Inf	1
PPIAL4E	Inf	Inf	1
BC062745	Inf	Inf	1
LOC388692	Inf	Inf	1
HIST2H3D	Inf	Inf	1
OAZ3	Inf	Inf	1
C2CD4D	Inf	Inf	1
LOC100132111	Inf	Inf	1
LCE3A	Inf	Inf	1
LCE1F	Inf	Inf	1
S100A7L2	Inf	Inf	1
POU5F1P4	Inf	Inf	1
LOC645676	Inf	Inf	1
MSTO2P	Inf	Inf	1
RXFP4	Inf	Inf	1
OR10T2	Inf	Inf	1
OR10K2	Inf	Inf	1
OR10R2	Inf	Inf	1
OR6Y1	Inf	Inf	1
OR6P1	Inf	Inf	1
OR10X1	Inf	Inf	1
OR10Z1	Inf	Inf	1
OR6N1	Inf	Inf	1
OR6N2	Inf	Inf	1
OR10J5	Inf	Inf	1
CASQ1	Inf	Inf	1
USP21	Inf	Inf	1
HSPA7	Inf	Inf	1
FMO9P	Inf	Inf	1
ANKRD36BP1	Inf	Inf	1
TOP1P1	Inf	Inf	1
BC136808	Inf	Inf	1
STX6	Inf	Inf	1
EU250746	Inf	Inf	1
KIF14	Inf	Inf	1
RPS10P7	Inf	Inf	1
LMOD1	Inf	Inf	1
U42379	Inf	Inf	1
LOC127841	Inf	Inf	1
MIR135B	Inf	Inf	1
LOC148696	Inf	Inf	1
MIR205	Inf	Inf	1
BC171896	Inf	Inf	1
MIR215	Inf	Inf	1
MIR194-1	Inf	Inf	1
SNORA36B	Inf	Inf	1
DQ587965	Inf	Inf	1
MIXL1	Inf	Inf	1
PGBD5	Inf	Inf	1
KCNK1	Inf	Inf	1
LOC100130331	Inf	Inf	1
VN1R5	Inf	Inf	1
OR2B11	Inf	Inf	1
OR2G2	Inf	Inf	1
OR1C1	Inf	Inf	1
OR2T8	Inf	Inf	1
OR2AK2	Inf	Inf	1
OR2M5	Inf	Inf	1
OR2M2	Inf	Inf	1
OR2M3	Inf	Inf	1
OR2M4	Inf	Inf	1
OR2T33	Inf	Inf	1
OR2T12	Inf	Inf	1
OR2M7	Inf	Inf	1
OR14C36	Inf	Inf	1
OR2T1	Inf	Inf	1
OR2T10	Inf	Inf	1
OR2T27	Inf	Inf	1
DL489896	Inf	Inf	1
LINC00200	Inf	Inf	1
TAF3	Inf	Inf	1
HV455515	Inf	Inf	1
LOC100192204	Inf	Inf	1
MIR511-1	Inf	Inf	1
NSUN6	Inf	Inf	1
C10orf112	Inf	Inf	1
AK297683	Inf	Inf	1
AK303207	Inf	Inf	1
C10orf67	Inf	Inf	1
LOC100128811	Inf	Inf	1
AK302694	Inf	Inf	1
ZEB1-AS1	Inf	Inf	1
LOC441666	Inf	Inf	1
HNRPF	Inf	Inf	1
ZNF487P	Inf	Inf	1
ZNF485	Inf	Inf	1
HNRNPA3P1	Inf	Inf	1
FAM35B	Inf	Inf	1
FAM25B	Inf	Inf	1
LOC642826	Inf	Inf	1
FAM35B2	Inf	Inf	1
DRGX	Inf	Inf	1
TIMM23B	Inf	Inf	1
AK294819	Inf	Inf	1
LOC728640	Inf	Inf	1
SLC16A9	Inf	Inf	1
C10orf107	Inf	Inf	1
LOC84989	Inf	Inf	1
SAR1A	Inf	Inf	1
DL490555	Inf	Inf	1
ZNF503-AS2	Inf	Inf	1
DQ575259	Inf	Inf	1
DQ577219	Inf	Inf	1
DQ597117	Inf	Inf	1
DQ593224	Inf	Inf	1
LOC100128292	Inf	Inf	1
AK302451	Inf	Inf	1
LOC650623	Inf	Inf	1
MIR346	Inf	Inf	1
FAM25A	Inf	Inf	1
LIPK	Inf	Inf	1
LIPN	Inf	Inf	1
IFIT5	Inf	Inf	1
FLJ37201	Inf	Inf	1
LOC100188947	Inf	Inf	1
O3FAR1	Inf	Inf	1
C10orf131	Inf	Inf	1
NR_026754	Inf	Inf	1
FLJ41350	Inf	Inf	1
LOC282997	Inf	Inf	1
RPL13AP6	Inf	Inf	1
GUCY2GP	Inf	Inf	1
KCNK18	Inf	Inf	1
FAM45B	Inf	Inf	1
HMX3	Inf	Inf	1
NKX1-2	Inf	Inf	1
LOC387723	Inf	Inf	1
VENTX	Inf	Inf	1
SPRNP1	Inf	Inf	1
FRG2B	Inf	Inf	1
DUX4L3	Inf	Inf	1
Z49985	Inf	Inf	1
NLRP6	Inf	Inf	1
LRRC56	Inf	Inf	1
MIR210	Inf	Inf	1
LOC143666	Inf	Inf	1
FAM99B	Inf	Inf	1
TNNI2	Inf	Inf	1
MRPL23-AS1	Inf	Inf	1
OR52B4	Inf	Inf	1
OR52M1	Inf	Inf	1
C11orf40	Inf	Inf	1
OR52I2	Inf	Inf	1
OR52I1	Inf	Inf	1
OR51D1	Inf	Inf	1
OR51F1	Inf	Inf	1
OR51F2	Inf	Inf	1
OR51S1	Inf	Inf	1
OR51T1	Inf	Inf	1
OR51A7	Inf	Inf	1
OR51G1	Inf	Inf	1
OR51A4	Inf	Inf	1
OR51A2	Inf	Inf	1
OR51L1	Inf	Inf	1
OR52J3	Inf	Inf	1
OR52E2	Inf	Inf	1
OR52A5	Inf	Inf	1
OR52A1	Inf	Inf	1
OR51V1	Inf	Inf	1
OR51B4	Inf	Inf	1
OR51B6	Inf	Inf	1
OR51M1	Inf	Inf	1
OR51Q1	Inf	Inf	1
OR51I1	Inf	Inf	1
OR51I2	Inf	Inf	1
OR52D1	Inf	Inf	1
OR52H1	Inf	Inf	1
OR52B6	Inf	Inf	1
OR52N5	Inf	Inf	1
OR52N1	Inf	Inf	1
OR52N2	Inf	Inf	1
OR52E6	Inf	Inf	1
OR52E8	Inf	Inf	1
OR52E4	Inf	Inf	1
OR56A3	Inf	Inf	1
OR56A5	Inf	Inf	1
OR56A4	Inf	Inf	1
OR56A1	Inf	Inf	1
OR56B4	Inf	Inf	1
OR52B2	Inf	Inf	1
OR52W1	Inf	Inf	1
OR10A4	Inf	Inf	1
OR2D2	Inf	Inf	1
OR2D3	Inf	Inf	1
OVCH2	Inf	Inf	1
OR5P3	Inf	Inf	1
OR10A6	Inf	Inf	1
OR10A3	Inf	Inf	1
KRT8P41	Inf	Inf	1
LOC100126784	Inf	Inf	1
endogenous	retrovirus	ERV9	Inf	Inf	1
WT1-AS	Inf	Inf	1
LOC729799	Inf	Inf	1
C11orf96	Inf	Inf	1
DQ576495	Inf	Inf	1
DQ585921	Inf	Inf	1
DQ595780	Inf	Inf	1
DQ601209	Inf	Inf	1
DQ583935	Inf	Inf	1
DQ577602	Inf	Inf	1
DQ581231	Inf	Inf	1
DQ573744	Inf	Inf	1
DQ577649	Inf	Inf	1
DQ577288	Inf	Inf	1
DQ595261	Inf	Inf	1
DQ580332	Inf	Inf	1
DQ588034	Inf	Inf	1
DQ599212	Inf	Inf	1
DQ587623	Inf	Inf	1
DQ592381	Inf	Inf	1
DQ589460	Inf	Inf	1
DQ590971	Inf	Inf	1
DQ597700	Inf	Inf	1
DQ583098	Inf	Inf	1
DQ598733	Inf	Inf	1
DQ576346	Inf	Inf	1
MYBPC3	Inf	Inf	1
MTCH2	Inf	Inf	1
OR4B1	Inf	Inf	1
OR4X1	Inf	Inf	1
OR4S1	Inf	Inf	1
OR4C3	Inf	Inf	1
OR4C45	Inf	Inf	1
OR4A47	Inf	Inf	1
OR4C13	Inf	Inf	1
OR4C12	Inf	Inf	1
OR4C46	Inf	Inf	1
TRIM48	Inf	Inf	1
OR4A16	Inf	Inf	1
OR4A15	Inf	Inf	1
OR4C15	Inf	Inf	1
OR4C16	Inf	Inf	1
OR4C11	Inf	Inf	1
OR4P4	Inf	Inf	1
OR4C6	Inf	Inf	1
OR5D13	Inf	Inf	1
OR5D14	Inf	Inf	1
OR5D18	Inf	Inf	1
OR5D16	Inf	Inf	1
SPRYD5	Inf	Inf	1
OR5W2	Inf	Inf	1
OR5I1	Inf	Inf	1
OR10AG1	Inf	Inf	1
OR7E5P	Inf	Inf	1
OR5F1	Inf	Inf	1
OR5AS1	Inf	Inf	1
OR8I2	Inf	Inf	1
OR8H2	Inf	Inf	1
OR8J3	Inf	Inf	1
OR8K5	Inf	Inf	1
OR5J2	Inf	Inf	1
OR5T2	Inf	Inf	1
OR5T3	Inf	Inf	1
OR8H1	Inf	Inf	1
OR8K3	Inf	Inf	1
OR8K1	Inf	Inf	1
OR8J1	Inf	Inf	1
OR5R1	Inf	Inf	1
OR5M9	Inf	Inf	1
OR5M3	Inf	Inf	1
OR5M11	Inf	Inf	1
OR5AR1	Inf	Inf	1
OR9G9	Inf	Inf	1
OR9G4	Inf	Inf	1
OR5AK2	Inf	Inf	1
RTN4RL2	Inf	Inf	1
OR6Q1	Inf	Inf	1
OR9Q2	Inf	Inf	1
OR1S2	Inf	Inf	1
OR1S1	Inf	Inf	1
OR10Q1	Inf	Inf	1
OR5B17	Inf	Inf	1
OR5B3	Inf	Inf	1
OR5B2	Inf	Inf	1
OR5B12	Inf	Inf	1
OR5B21	Inf	Inf	1
AK301093	Inf	Inf	1
AK294973	Inf	Inf	1
OR5AN1	Inf	Inf	1
OR5A2	Inf	Inf	1
OR4D6	Inf	Inf	1
OR4D9	Inf	Inf	1
LRRC10B	Inf	Inf	1
SLC22A24	Inf	Inf	1
MIR192	Inf	Inf	1
MIR194-2	Inf	Inf	1
SPDYC	Inf	Inf	1
NEAT1	Inf	Inf	1
MALAT1	Inf	Inf	1
C11orf86	Inf	Inf	1
LOC100130987	Inf	Inf	1
X15673	Inf	Inf	1
MRGPRD	Inf	Inf	1
AK294004	Inf	Inf	1
DEFB108B	Inf	Inf	1
LIPT2	Inf	Inf	1
DQ583960	Inf	Inf	1
OR2AT4	Inf	Inf	1
MIR326	Inf	Inf	1
OMP	Inf	Inf	1
TRIM77P	Inf	Inf	1
TRIM53P	Inf	Inf	1
TRIM64	Inf	Inf	1
TRIM49L2	Inf	Inf	1
UBTFL1	Inf	Inf	1
VSTM5	Inf	Inf	1
KDM4DL	Inf	Inf	1
AK124326	Inf	Inf	1
FJ515873	Inf	Inf	1
C11orf87	Inf	Inf	1
C11orf93	Inf	Inf	1
BACE1-AS	Inf	Inf	1
TRAPPC4	Inf	Inf	1
VPS11	Inf	Inf	1
CCDC153	Inf	Inf	1
TECTA	Inf	Inf	1
MIR125B1	Inf	Inf	1
BSX	Inf	Inf	1
LOC341056	Inf	Inf	1
OR6X1	Inf	Inf	1
OR6M1	Inf	Inf	1
OR8D4	Inf	Inf	1
OR6T1	Inf	Inf	1
OR10G4	Inf	Inf	1
OR10G9	Inf	Inf	1
OR8G2	Inf	Inf	1
OR8D1	Inf	Inf	1
OR8D2	Inf	Inf	1
OR8B2	Inf	Inf	1
OR8B3	Inf	Inf	1
OR8B4	Inf	Inf	1
OR8B8	Inf	Inf	1
OR8B12	Inf	Inf	1
OR8A1	Inf	Inf	1
BC144419	Inf	Inf	1
BC144418	Inf	Inf	1
ADAMTS15	Inf	Inf	1
F379	Inf	Inf	1
DKFZp434K1323	Inf	Inf	1
LOC100288778	Inf	Inf	1
DDX11L11	Inf	Inf	1
FAM138D	Inf	Inf	1
DQ584103	Inf	Inf	1
DQ579489	Inf	Inf	1
PHB2	Inf	Inf	1
C1R	Inf	Inf	1
POU5F1P3	Inf	Inf	1
FAM86FP	Inf	Inf	1
DQ577612	Inf	Inf	1
KLRB1	Inf	Inf	1
TAS2R8	Inf	Inf	1
TAS2R14	Inf	Inf	1
TAS2R19	Inf	Inf	1
PRB2	Inf	Inf	1
RPL13AP20	Inf	Inf	1
GPRC5D	Inf	Inf	1
HTR7P1	Inf	Inf	1
SLCO1B7	Inf	Inf	1
TM7SF3	Inf	Inf	1
C12orf70	Inf	Inf	1
MANSC4	Inf	Inf	1
OVOS2	Inf	Inf	1
RNY5	Inf	Inf	1
ANP32D	Inf	Inf	1
OR8S1	Inf	Inf	1
HIGD1C	Inf	Inf	1
LOC494150	Inf	Inf	1
LOC283404	Inf	Inf	1
AK300121	Inf	Inf	1
HOXC12	Inf	Inf	1
LOC100240735	Inf	Inf	1
LOC100240734	Inf	Inf	1
MIR148B	Inf	Inf	1
OR9K2	Inf	Inf	1
OR10A7	Inf	Inf	1
OR6C74	Inf	Inf	1
OR6C6	Inf	Inf	1
OR6C1	Inf	Inf	1
OR6C3	Inf	Inf	1
OR6C75	Inf	Inf	1
OR6C65	Inf	Inf	1
OR6C76	Inf	Inf	1
OR6C70	Inf	Inf	1
OR6C68	Inf	Inf	1
OR6C4	Inf	Inf	1
OR10P1	Inf	Inf	1
METTL7B	Inf	Inf	1
SLC39A5	Inf	Inf	1
DQ590166	Inf	Inf	1
SDR9C7	Inf	Inf	1
DM110804	Inf	Inf	1
BC043551	Inf	Inf	1
LLPH	Inf	Inf	1
MRS2P2	Inf	Inf	1
LOC283392	Inf	Inf	1
CCDC53	Inf	Inf	1
NT5DC3	Inf	Inf	1
SVOP	Inf	Inf	1
MYO1H	Inf	Inf	1
CCDC42B	Inf	Inf	1
TMEM233	Inf	Inf	1
GATC	Inf	Inf	1
HNF1A-AS1	Inf	Inf	1
DIABLO	Inf	Inf	1
LOC100190940	Inf	Inf	1
LOC100130238	Inf	Inf	1
ZNF268	Inf	Inf	1
LOC647589	Inf	Inf	1
ANKRD20A9P	Inf	Inf	1
ANKRD26P3	Inf	Inf	1
AK054988	Inf	Inf	1
CG030	Inf	Inf	1
CCDC169-SOHLH2	Inf	Inf	1
C13orf30	Inf	Inf	1
DL489966	Inf	Inf	1
AY395526	Inf	Inf	1
MLNR	Inf	Inf	1
PRR20A	Inf	Inf	1
LOC647264	Inf	Inf	1
CTAGE11P	Inf	Inf	1
LINC00410	Inf	Inf	1
GPC5	Inf	Inf	1
GRK1	Inf	Inf	1
LOC100130386	Inf	Inf	1
FLJ41484	Inf	Inf	1
OR11H12	Inf	Inf	1
OR4Q3	Inf	Inf	1
OR4M1	Inf	Inf	1
OR4N2	Inf	Inf	1
OR4K5	Inf	Inf	1
OR4K15	Inf	Inf	1
OR4K14	Inf	Inf	1
OR4K13	Inf	Inf	1
OR4N5	Inf	Inf	1
OR11G2	Inf	Inf	1
OR11H6	Inf	Inf	1
OR11H4	Inf	Inf	1
KLHL33	Inf	Inf	1
RNASE8	Inf	Inf	1
C14orf176	Inf	Inf	1
OR5AU1	Inf	Inf	1
OR10G3	Inf	Inf	1
OR10G2	Inf	Inf	1
OR4E2	Inf	Inf	1
hADV38S2	Inf	Inf	1
MIR208A	Inf	Inf	1
IGBP1P1	Inf	Inf	1
FKBP3	Inf	Inf	1
BC068095	Inf	Inf	1
C14orf183	Inf	Inf	1
LINC00520	Inf	Inf	1
DJ031130	Inf	Inf	1
ADAM21P1	Inf	Inf	1
LOC145474	Inf	Inf	1
HEATR4	Inf	Inf	1
DQ580323	Inf	Inf	1
DQ573937	Inf	Inf	1
DICER1-AS1	Inf	Inf	1
MIR345	Inf	Inf	1
MIR337	Inf	Inf	1
RTL1	Inf	Inf	1
MIR136	Inf	Inf	1
MEG8	Inf	Inf	1
MIR494	Inf	Inf	1
MIR376C	Inf	Inf	1
MIR134	Inf	Inf	1
MIR369	Inf	Inf	1
APOPT1	Inf	Inf	1
MIR203	Inf	Inf	1
BTBD6	Inf	Inf	1
GOLGA8C	Inf	Inf	1
NBEAP1	Inf	Inf	1
POTEB	Inf	Inf	1
LOC646214	Inf	Inf	1
CXADRP2	Inf	Inf	1
DQ786202	Inf	Inf	1
OR4M2	Inf	Inf	1
DQ579907	Inf	Inf	1
PWRN2	Inf	Inf	1
AK302306	Inf	Inf	1
GOLGA8F	Inf	Inf	1
DQ600136	Inf	Inf	1
LOC283767	Inf	Inf	1
DQ584039	Inf	Inf	1
DQ593342	Inf	Inf	1
AK302238	Inf	Inf	1
DQ575576	Inf	Inf	1
DQ589803	Inf	Inf	1
DQ593983	Inf	Inf	1
MIR211	Inf	Inf	1
LOC643699	Inf	Inf	1
PHGR1	Inf	Inf	1
LOC100132724	Inf	Inf	1
DQ596480	Inf	Inf	1
DQ589533	Inf	Inf	1
DQ586374	Inf	Inf	1
DQ592264	Inf	Inf	1
DQ584158	Inf	Inf	1
DQ573486	Inf	Inf	1
DQ591901	Inf	Inf	1
DQ590886	Inf	Inf	1
DQ589785	Inf	Inf	1
DQ594304	Inf	Inf	1
LOC283663	Inf	Inf	1
BNIP2	Inf	Inf	1
DQ594846	Inf	Inf	1
DQ573709	Inf	Inf	1
DQ577084	Inf	Inf	1
DQ577410	Inf	Inf	1
DQ601882	Inf	Inf	1
DQ588198	Inf	Inf	1
DQ596703	Inf	Inf	1
DQ597549	Inf	Inf	1
DQ575559	Inf	Inf	1
DQ578824	Inf	Inf	1
DQ570108	Inf	Inf	1
DQ583824	Inf	Inf	1
DQ598459	Inf	Inf	1
DQ590839	Inf	Inf	1
DQ576154	Inf	Inf	1
DQ590680	Inf	Inf	1
DQ601452	Inf	Inf	1
DQ585294	Inf	Inf	1
DQ587962	Inf	Inf	1
MIR190A	Inf	Inf	1
SLC24A1	Inf	Inf	1
ANP32A-IT1	Inf	Inf	1
C15orf34	Inf	Inf	1
GOLGA6B	Inf	Inf	1
GOLGA6D	Inf	Inf	1
AK302879	Inf	Inf	1
LOC91450	Inf	Inf	1
CTSH	Inf	Inf	1
MIR184	Inf	Inf	1
UBE2Q2P3	Inf	Inf	1
AK302092	Inf	Inf	1
DQ576060	Inf	Inf	1
LOC440297	Inf	Inf	1
AK308544	Inf	Inf	1
AK301968	Inf	Inf	1
GABARAPL3	Inf	Inf	1
DQ601873	Inf	Inf	1
DQ572592	Inf	Inf	1
DQ584918	Inf	Inf	1
DQ600930	Inf	Inf	1
DQ580467	Inf	Inf	1
DQ583307	Inf	Inf	1
DQ593143	Inf	Inf	1
DQ579181	Inf	Inf	1
DQ584667	Inf	Inf	1
DQ593500	Inf	Inf	1
DQ576557	Inf	Inf	1
CHSY1	Inf	Inf	1
BC101079	Inf	Inf	1
DQ571896	Inf	Inf	1
DQ588584	Inf	Inf	1
DQ573799	Inf	Inf	1
DQ577251	Inf	Inf	1
DQ593367	Inf	Inf	1
DQ588143	Inf	Inf	1
DQ596604	Inf	Inf	1
DQ601694	Inf	Inf	1
DQ570906	Inf	Inf	1
OR4F6	Inf	Inf	1
LINC00235	Inf	Inf	1
AK301549	Inf	Inf	1
PRR25	Inf	Inf	1
C1QTNF8	Inf	Inf	1
PTX4	Inf	Inf	1
FLJ42627	Inf	Inf	1
PRSS41	Inf	Inf	1
CLDN9	Inf	Inf	1
OR1F1	Inf	Inf	1
OR1F2P	Inf	Inf	1
TFAP4	Inf	Inf	1
C16orf96	Inf	Inf	1
TMEM114	Inf	Inf	1
BCAR4	Inf	Inf	1
PARN	Inf	Inf	1
MIR3180-1	Inf	Inf	1
FLJ00322	Inf	Inf	1
DQ596229	Inf	Inf	1
DQ583809	Inf	Inf	1
DQ598334	Inf	Inf	1
C16orf82	Inf	Inf	1
SULT1A4	Inf	Inf	1
NR_027081	Inf	Inf	1
LOC613037	Inf	Inf	1
DQ595631	Inf	Inf	1
DL489986	Inf	Inf	1
ZNF843	Inf	Inf	1
CSDAP1	Inf	Inf	1
VHDJH	Inf	Inf	1
AK300387	Inf	Inf	1
X69637	Inf	Inf	1
BC068290	Inf	Inf	1
MIR328	Inf	Inf	1
ZDHHC1	Inf	Inf	1
DL491203	Inf	Inf	1
PKD1L3	Inf	Inf	1
HTA	Inf	Inf	1
NPIPL2	Inf	Inf	1
FLJ30679	Inf	Inf	1
C16orf85	Inf	Inf	1
AK294743	Inf	Inf	1
DQ583205	Inf	Inf	1
LOC100287036	Inf	Inf	1
DOC2B	Inf	Inf	1
C17orf97	Inf	Inf	1
DBIL5P	Inf	Inf	1
MIR132	Inf	Inf	1
MIR212	Inf	Inf	1
OR1D2	Inf	Inf	1
OR1A1	Inf	Inf	1
OR3A3	Inf	Inf	1
OR1E2	Inf	Inf	1
TRPV1	Inf	Inf	1
MINK1	Inf	Inf	1
LOC728392	Inf	Inf	1
MIR497	Inf	Inf	1
C17orf59	Inf	Inf	1
LOC100128288	Inf	Inf	1
RNF222	Inf	Inf	1
CDRT15	Inf	Inf	1
MGC12916	Inf	Inf	1
FAM18B2-CDRT4	Inf	Inf	1
KRT16P2	Inf	Inf	1
LRRC48	Inf	Inf	1
DQ596932	Inf	Inf	1
DQ578124	Inf	Inf	1
DQ584883	Inf	Inf	1
BC040601	Inf	Inf	1
AK296148	Inf	Inf	1
AK301679	Inf	Inf	1
ZNF286B	Inf	Inf	1
FOXO3B	Inf	Inf	1
DL490867	Inf	Inf	1
DM110819	Inf	Inf	1
RNF112	Inf	Inf	1
AK295707	Inf	Inf	1
DQ600835	Inf	Inf	1
DQ592701	Inf	Inf	1
DQ581854	Inf	Inf	1
DQ587527	Inf	Inf	1
DQ577743	Inf	Inf	1
DQ597161	Inf	Inf	1
DQ598304	Inf	Inf	1
DQ579754	Inf	Inf	1
DQ595999	Inf	Inf	1
DQ578310	Inf	Inf	1
DQ580819	Inf	Inf	1
C17orf103	Inf	Inf	1
PPY2	Inf	Inf	1
SEBOX	Inf	Inf	1
MIR144	Inf	Inf	1
MIR193A	Inf	Inf	1
DQ592711	Inf	Inf	1
CCL14-CCL15	Inf	Inf	1
CCL15	Inf	Inf	1
C17orf96	Inf	Inf	1
CISD3	Inf	Inf	1
ARL5C	Inf	Inf	1
SNORD124	Inf	Inf	1
KRTAP4-7	Inf	Inf	1
KRTAP4-8	Inf	Inf	1
KRTAP4-9	Inf	Inf	1
AK027091	Inf	Inf	1
FAM215A	Inf	Inf	1
DQ588732	Inf	Inf	1
LOC644172	Inf	Inf	1
LOC100128977	Inf	Inf	1
IMP5	Inf	Inf	1
DQ597730	Inf	Inf	1
MIR152	Inf	Inf	1
MIR196A1	Inf	Inf	1
HILS1	Inf	Inf	1
DQ599569	Inf	Inf	1
LINC00483	Inf	Inf	1
MTVR2	Inf	Inf	1
DYNLL2	Inf	Inf	1
OR4D1	Inf	Inf	1
OR4D2	Inf	Inf	1
MIR142	Inf	Inf	1
MIR301A	Inf	Inf	1
MILR1	Inf	Inf	1
CACNG5	Inf	Inf	1
LOC440461	Inf	Inf	1
GPR142	Inf	Inf	1
OTOP3	Inf	Inf	1
FAM100B	Inf	Inf	1
PRPSAP1	Inf	Inf	1
septin	9/TNRC6C	fusion	Inf	Inf	1
MIR338	Inf	Inf	1
AATK-AS1	Inf	Inf	1
FSCN2	Inf	Inf	1
GCGR	Inf	Inf	1
MYADML2	Inf	Inf	1
NOTUM	Inf	Inf	1
UTS2R	Inf	Inf	1
FJ009034	Inf	Inf	1
NSFP1	Inf	Inf	1
LOC727896	Inf	Inf	1
FLJ35776	Inf	Inf	1
BX647607	Inf	Inf	1
C18orf42	Inf	Inf	1
LINC00526	Inf	Inf	1
LRRC30	Inf	Inf	1
LOC100192426	Inf	Inf	1
MC5R	Inf	Inf	1
CXADRP3	Inf	Inf	1
C18orf8	Inf	Inf	1
LOC728606	Inf	Inf	1
ZNF396	Inf	Inf	1
AK309717	Inf	Inf	1
TCEB3C	Inf	Inf	1
LOC100287225	Inf	Inf	1
STARD6	Inf	Inf	1
MIR122	Inf	Inf	1
LOC390858	Inf	Inf	1
SERPINB12	Inf	Inf	1
SERPINB10	Inf	Inf	1
KCNG2	Inf	Inf	1
FGF22	Inf	Inf	1
CIRBP-AS1	Inf	Inf	1
ONECUT3	Inf	Inf	1
DKFZp434J194	Inf	Inf	1
C19orf77	Inf	Inf	1
C19orf71	Inf	Inf	1
TJP3	Inf	Inf	1
MIR7-3	Inf	Inf	1
PSPN	Inf	Inf	1
MBD3L5	Inf	Inf	1
LOC100128573	Inf	Inf	1
OR2Z1	Inf	Inf	1
OR1M1	Inf	Inf	1
OR7G2	Inf	Inf	1
OR7G3	Inf	Inf	1
AK297919	Inf	Inf	1
ZNF812	Inf	Inf	1
MIR199A1	Inf	Inf	1
CCDC159	Inf	Inf	1
BC171856	Inf	Inf	1
MIR181C	Inf	Inf	1
PALM3	Inf	Inf	1
SAMD1	Inf	Inf	1
LPHN1	Inf	Inf	1
OR7C1	Inf	Inf	1
OR7A17	Inf	Inf	1
OR7C2	Inf	Inf	1
OR1I1	Inf	Inf	1
OR10H3	Inf	Inf	1
OR10H5	Inf	Inf	1
OR10H4	Inf	Inf	1
DQ587284	Inf	Inf	1
DQ575167	Inf	Inf	1
DQ582989	Inf	Inf	1
DQ580366	Inf	Inf	1
GATAD2A	Inf	Inf	1
DQ576637	Inf	Inf	1
DQ597024	Inf	Inf	1
LOC641367	Inf	Inf	1
VSTM2B	Inf	Inf	1
DKFZp566F0947	Inf	Inf	1
SCGB1B2P	Inf	Inf	1
IL28B	Inf	Inf	1
LGALS17A	Inf	Inf	1
LEUTX	Inf	Inf	1
C19orf69	Inf	Inf	1
PRG1	Inf	Inf	1
CEACAM16	Inf	Inf	1
BCL3	Inf	Inf	1
NKPD1	Inf	Inf	1
GNG8	Inf	Inf	1
SNAR-E	Inf	Inf	1
CCDC9	Inf	Inf	1
SNAR-C2	Inf	Inf	1
SNAR-A3	Inf	Inf	1
SNAR-C4	Inf	Inf	1
SNAR-C3	Inf	Inf	1
SNAR-G2	Inf	Inf	1
MIR150	Inf	Inf	1
SIGLEC11	Inf	Inf	1
SNAR-B2	Inf	Inf	1
SNAR-D	Inf	Inf	1
GPR32	Inf	Inf	1
ZNF836	Inf	Inf	1
VN1R4	Inf	Inf	1
ZNF845	Inf	Inf	1
MIR515-1	Inf	Inf	1
MIR520H	Inf	Inf	1
MIR371A	Inf	Inf	1
MIR373	Inf	Inf	1
TARM1	Inf	Inf	1
LENG9	Inf	Inf	1
SBK2	Inf	Inf	1
RFPL4A	Inf	Inf	1
NLRP13	Inf	Inf	1
ZSCAN5B	Inf	Inf	1
ZNF835	Inf	Inf	1
FJ997633	Inf	Inf	1
ZNF805	Inf	Inf	1
FKBP1AP1	Inf	Inf	1
KIAA1864	Inf	Inf	1
FAM110C	Inf	Inf	1
LOC400940	Inf	Inf	1
C2orf50	Inf	Inf	1
MSGN1	Inf	Inf	1
TCF23	Inf	Inf	1
LOC100302650	Inf	Inf	1
LOC100129726	Inf	Inf	1
LOC388946	Inf	Inf	1
RPL23AP32	Inf	Inf	1
PRORSD1P	Inf	Inf	1
MIR217	Inf	Inf	1
MIR216A	Inf	Inf	1
AK295617	Inf	Inf	1
NOTO	Inf	Inf	1
EGR4	Inf	Inf	1
